"TownName","VillagName","vill_area","popN","popDens","ClinNW","ClinNW_villarea","ClinNW_popN","ClinNW200","ClinNW200_villarea","ClinNW200_popN","ClinNW100","ClinNW100_villarea","ClinNW100_popN"
"三星鄉","尚武村",3.75173890632021,847,225.76197895145,0,0,0,0,0,0,0,0,0
"三星鄉","大洲村",3.17847542979565,1783,560.960762284272,0,0,0,0,0,0,0,0,0
"三星鄉","尾塹村",3.22293661476366,1618,502.026627699797,0,0,0,0,0,0,0,0,0
"大同鄉","寒溪村",103.627984548881,1117,10.7789416619708,0,0,0,0,0,0,0,0,0
"大同鄉","崙埤村",24.2144981680226,768,31.7165358815576,2,0.0825951455248896,0.00260416666666667,2,0.0825951455248896,0.00260416666666667,2,0.0825951455248896,0.00260416666666667
"大同鄉","松羅村",35.127904385305,854,24.3111570400782,0,0,0,0,0,0,0,0,0
"大同鄉","復興村",29.1261060688441,312,10.7120395449546,0,0,0,0,0,0,0,0,0
"大同鄉","樂水村",35.6820676522828,468,13.1158318671609,0,0,0,0,0,0,0,0,0
"大同鄉","太平村",163.32559729197,71,0.43471446715775,0,0,0,0,0,0,0,0,0
"大同鄉","四季村",80.9857962820261,993,12.2614093530915,0,0,0,0,0,0,0,0,0
"大同鄉","南山村",87.4479795990161,870,9.94877187545438,0,0,0,0,0,0,0,0,0
"南澳鄉","南澳村",33.7471843724865,1468,43.4999253210835,4,0.118528406869437,0.00272479564032698,4,0.118528406869437,0.00272479564032698,4,0.118528406869437,0.00272479564032698
"南澳鄉","碧候村",20.5512399314042,1213,59.0232026898982,0,0,0,0,0,0,0,0,0
"南澳鄉","東岳村",55.3012202003805,577,10.4337661612036,0,0,0,0,0,0,0,0,0
"南澳鄉","金岳村",94.6871007598912,571,6.03038846281659,0,0,0,0,0,0,0,0,0
"南澳鄉","武塔村",76.9607317587389,547,7.10752077715124,0,0,0,0,0,0,0,0,0
"南澳鄉","澳花村",68.4096149147193,926,13.5361089395748,0,0,0,0,0,0,0,0,0
"礁溪鄉","二結村",22.6879954471209,485,21.3769436409838,0,0,0,0,0,0,0,0,0
"礁溪鄉","匏崙村",10.760922839061,1088,101.106570158712,0,0,0,0,0,0,0,0,0
"南澳鄉","金洋村",287.863823954098,589,2.0461063565039,0,0,0,0,0,0,0,0,0
"大同鄉","茂安村",51.9593570000848,233,4.4842741221686,0,0,0,0,0,0,0,0,0
"大同鄉","英士村",70.6007784309826,412,5.83562970772001,0,0,0,0,0,0,0,0,0
