"X","TownID","TownCode","TownName","VillagCode","VillagEng","VillagName","summ","sum65abov","Center_X","Center_Y","inTwoKM_HOM","inTwoKM_INT","inTwoKM_GRP","inThrKM_HOM","inThrKM_INT","inThrKM_GRP","inFivKM_HOM","inFivKM_INT","inFivKM_GRP","inTenKM_HOM","inTenKM_INT","inTenKM_GRP","labpt_X","labpt_Y"
103,"G03",1000205,"礁溪鄉",315,"Linmei Vil.","林美村",1377,232,121.73738485,24.81875103,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,121.737384845196,24.8187510329574
104,"G03",1000205,"礁溪鄉",316,"Bai'e Vil.","白鵝村",963,158,121.75546238,24.80155123,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,121.755462379116,24.80155123083
105,"G03",1000205,"礁溪鄉",317,"Yuguang Vil.","玉光村",1143,194,121.77317469,24.79621409,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,121.773174685216,24.7962140952955
106,"G03",1000205,"礁溪鄉",318,"Guangwu Vil.","光武村",1502,242,121.7711825,24.78132473,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,121.771182496511,24.7813247318548
107,"G09",1000203,"蘇澳鎮",262,"Shenghu Vil.","聖湖里",2701,482,121.83642792,24.59302833,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,121.836427916787,24.5930283343043
108,"G09",1000203,"蘇澳鎮",263,"Suxi Vil.","蘇西里",2867,487,121.84412995,24.59389231,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,121.844129947245,24.5938923120876
109,"G09",1000203,"蘇澳鎮",264,"Subei Vil.","蘇北里",1197,252,121.85007661,24.60106606,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,121.850076609961,24.6010660561036
110,"G09",1000203,"蘇澳鎮",265,"Sunan Vil.","蘇南里",515,130,121.85265457,24.59683405,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,121.852654571354,24.5968340510093
111,"G09",1000203,"蘇澳鎮",266,"Sudong Vil.","蘇東里",607,99,121.86649271,24.60004083,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,121.866492706933,24.600040823095
112,"G09",1000203,"蘇澳鎮",267,"Chang'an Vil.","長安里",600,118,121.85552745,24.58643544,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,121.855527445384,24.5864354394908
113,"G09",1000203,"蘇澳鎮",268,"Yongguang Vil.","永光里",514,115,121.85098415,24.59358407,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,121.850984154771,24.5935840649731
114,"G09",1000203,"蘇澳鎮",269,"Yongchun Vil.","永春里",687,137,121.85720102,24.56630966,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,121.857201017829,24.5663096599688
115,"G09",1000203,"蘇澳鎮",270,"Yongle Vil.","永樂里",532,93,121.83682208,24.56058391,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,121.836822077448,24.5605839058749
116,"G09",1000203,"蘇澳鎮",271,"Nan'an Vil.","南安里",1102,255,121.86588786,24.5861557,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,121.865887855547,24.5861557003408
117,"G09",1000203,"蘇澳鎮",272,"Nanzheng Vil.","南正里",1074,230,121.86195045,24.58582327,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,121.861950454164,24.5858232710321
118,"G09",1000203,"蘇澳鎮",273,"Nancheng Vil.","南成里",1296,283,121.86347483,24.57901154,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,121.863474830487,24.5790115354672
119,"G09",1000203,"蘇澳鎮",274,"Nanxing Vil.","南興里",1690,362,121.86680464,24.57956126,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,121.86680464378,24.5795612629047
120,"G09",1000203,"蘇澳鎮",275,"Nanning Vil.","南寧里",1229,286,121.86910984,24.58068509,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,121.869109839668,24.5806850852735
121,"G09",1000203,"蘇澳鎮",276,"Nanjian Vil.","南建里",1449,280,121.87110716,24.57911609,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,121.871107157667,24.5791160968224
122,"G09",1000203,"蘇澳鎮",277,"Dong'ao Vil.","東澳里",392,81,121.84436635,24.50947177,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,121.844366351975,24.50947177117
123,"G09",1000203,"蘇澳鎮",278,"Nanqiang Vil.","南強里",841,193,121.80057626,24.45874447,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,121.800576261511,24.4587444726664
124,"G09",1000203,"蘇澳鎮",279,"Zhaoyang Vil.","朝陽里",667,198,121.81170367,24.46098039,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,121.811703664298,24.4609803910494
125,"G09",1000203,"蘇澳鎮",280,"Sheng'ai  Vil.","聖愛里",3334,488,121.82809305,24.59569961,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,121.828093050359,24.5956996068314
126,"G03",1000205,"礁溪鄉",319,"Wusha Vil.","吳沙村",2898,453,121.75522418,24.79080906,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,121.755224180666,24.7908090599771
127,"G03",1000205,"礁溪鄉",320,"Longtan Vil.","龍潭村",3806,521,121.74150908,24.79302161,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,121.741509078177,24.7930216080326
128,"G04",1000206,"壯圍鄉",323,"Jixiang Vil.","吉祥村",2827,351,121.78924994,24.74556123,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,121.789249937968,24.7455612332526
129,"G04",1000206,"壯圍鄉",324,"Meifu Vil.","美福村",2039,318,121.78392255,24.72551774,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,121.783922550885,24.7255177382855
130,"G04",1000206,"壯圍鄉",325,"Xinnan Vil.","新南村",1053,202,121.80616138,24.72095426,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,121.806161380559,24.7209542594419
131,"G04",1000206,"壯圍鄉",326,"Donggang Vil.","東港村",1099,179,121.82517645,24.72390353,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,121.825176446108,24.7239035295571
132,"G04",1000206,"壯圍鄉",327,"Fuxing Vil.","復興村",1852,291,121.81467492,24.7388917,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,121.814674920277,24.7388916955325
133,"G04",1000206,"壯圍鄉",328,"Guoling Vil.","過嶺村",1743,302,121.81516656,24.75721475,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,121.815166556447,24.7572147470596
134,"G04",1000206,"壯圍鄉",329,"Yongzhen Vil.","永鎮村",904,159,121.8155349,24.77010244,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,121.815534901322,24.7701024465945
135,"G04",1000206,"壯圍鄉",330,"Zhongxiao Vil.","忠孝村",2647,389,121.80137942,24.75568953,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,121.801379419022,24.7556895295809
136,"G04",1000206,"壯圍鄉",331,"Guting Vil.","古亭村",1756,278,121.80019438,24.77547413,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,121.800194381074,24.775474128991
137,"G04",1000206,"壯圍鄉",332,"Gonglao Vil.","功勞村",1441,222,121.78796074,24.76567505,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,121.787960736426,24.7656750514083
138,"G04",1000206,"壯圍鄉",333,"Meicheng Vil.","美城村",2505,365,121.78753424,24.78161809,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,121.787534245554,24.7816180872113
139,"G04",1000206,"壯圍鄉",334,"Xinshe Vil.","新社村",1159,242,121.81020981,24.78500197,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,121.810209812179,24.7850019665068
140,"G04",1000206,"壯圍鄉",335,"Dafu Vil.","大福村",1996,320,121.81444982,24.79938559,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,121.814449815805,24.7993855873471
141,"G04",1000206,"壯圍鄉",336,"Gujie Vil.","古結村",1186,178,121.79718841,24.73694261,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,121.79718840567,24.7369426051577
142,"G05",1000207,"員山鄉",337,"Yuanshan Vil.","員山村",6493,800,121.72845079,24.74387434,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,121.728450788713,24.7438743352944
143,"G05",1000207,"員山鄉",338,"Shangde Vil.","尚德村",2484,389,121.71151773,24.73273643,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,121.711517730579,24.7327364310344
144,"G05",1000207,"員山鄉",339,"Huihao Vil.","惠好村",1876,263,121.72931639,24.72717601,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,121.729316385601,24.7271760133861
145,"G05",1000207,"員山鄉",340,"Qixian Vil.","七賢村",1683,215,121.74147552,24.71700735,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,121.741475518276,24.717007350161
146,"G05",1000207,"員山鄉",341,"Shengou Vil.","深溝村",2131,301,121.71739294,24.71300009,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,121.71739293995,24.713000090426
147,"G05",1000207,"員山鄉",342,"Zhenxiang Vil.","蓁巷村",1361,238,121.69535374,24.70997244,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,121.695353736165,24.7099724425699
148,"G05",1000207,"員山鄉",343,"Neicheng Vil.","內城村",1661,286,121.68532936,24.72174185,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,121.685329355775,24.7217418444855
149,"G05",1000207,"員山鄉",344,"Zhonghua Vil.","中華村",712,167,121.63407979,24.7101559,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,121.634079785398,24.7101558968727
150,"G05",1000207,"員山鄉",345,"Yonghe Vil.","永和村",2110,311,121.7119144,24.7564477,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,121.71191439539,24.756447695387
151,"G05",1000207,"員山鄉",346,"Toufen Vil.","頭分村",1553,196,121.72253819,24.75987513,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,121.72253818899,24.7598751233071
152,"G05",1000207,"員山鄉",347,"Zhenshan Vil.","枕山村",2634,476,121.66124992,24.78071027,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,121.661249918727,24.7807102668618
153,"G05",1000207,"員山鄉",348,"Tongle Vil.","同樂村",2846,426,121.7275094,24.7666776,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,121.727509395185,24.7666775962385
154,"G05",1000207,"員山鄉",349,"Hudong Vil.","湖東村",1038,172,121.69720703,24.75673636,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,121.697207028825,24.7567363576416
155,"G05",1000207,"員山鄉",350,"Yixian Vil.","逸仙村",999,198,121.69039855,24.73547661,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,121.690398548563,24.7354766038231
156,"G05",1000207,"員山鄉",351,"Hubei Vil.","湖北村",1119,244,121.69762305,24.745773,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,121.697623048968,24.7457730021003
157,"G05",1000207,"員山鄉",352,"Huxi Vil.","湖西村",1601,354,121.6369825,24.75231209,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,121.636982503741,24.7523120901714
158,"G08",1000208,"冬山鄉",353,"Wuyuan Vil.","武淵村",1333,227,121.80124259,24.66101311,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,121.801242585747,24.6610131122547
159,"G08",1000208,"冬山鄉",354,"Zhenzhu Vil.","珍珠村",1896,273,121.78986127,24.64726353,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,121.789861266627,24.6472635263172
160,"G08",1000208,"冬山鄉",355,"Bucheng Vil.","補城村",1369,195,121.80562646,24.64922952,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,121.805626455402,24.6492295235205
161,"G08",1000208,"冬山鄉",356,"Sanqi Vil.","三奇村",1053,157,121.81289263,24.64034724,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,121.81289262904,24.6403472381345
162,"G08",1000208,"冬山鄉",357,"Daxing Vil.","大興村",1046,181,121.81533708,24.62998625,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,121.815337077599,24.6299862525834
163,"G08",1000208,"冬山鄉",358,"Dongcheng Vil.","東城村",1681,273,121.80486818,24.61930248,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,121.804868175005,24.6193024782801
164,"G08",1000208,"冬山鄉",359,"Xianghe Vil.","香和村",3821,386,121.79885924,24.63044656,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,121.798859235269,24.6304465597455
165,"G08",1000208,"冬山鄉",360,"Nanxing Vil.","南興村",3915,406,121.79318265,24.63246702,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,121.793182649758,24.6324670247907
166,"G08",1000208,"冬山鄉",361,"Dongshan Vil.","冬山村",856,203,121.79006602,24.63623887,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,121.79006601854,24.6362388713699
167,"G08",1000208,"冬山鄉",362,"Anping Vil.","安平村",866,143,121.78741654,24.61579706,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,121.787416539846,24.615797058556
168,"G08",1000208,"冬山鄉",363,"Taihe Vil.","太和村",1747,287,121.77128079,24.62852969,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,121.771280785751,24.6285296879759
169,"G08",1000208,"冬山鄉",364,"Babao Vil.","八寶村",1007,159,121.7636015,24.63670644,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,121.763601499252,24.6367064415257
170,"G08",1000208,"冬山鄉",365,"Wanshan Vil.","丸山村",1634,270,121.75967945,24.6441228,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,121.759679452241,24.6441227977582
171,"G08",1000208,"冬山鄉",366,"Zhongshan Vil.","中山村",566,94,121.74236804,24.62714289,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,121.742368038221,24.6271428862601
172,"G08",1000208,"冬山鄉",367,"Shun'an Vil.","順安村",5696,790,121.76264435,24.65515965,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,121.762644349077,24.6551596465176
173,"G08",1000208,"冬山鄉",368,"Yongmei Vil.","永美村",3434,459,121.7757939,24.65263849,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,121.775793902921,24.652638487879
174,"G08",1000208,"冬山鄉",369,"Qunying Vil.","群英村",5341,974,121.78054504,24.66247926,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,121.780545038167,24.6624792578123
175,"G08",1000208,"冬山鄉",370,"Qinggou Vil.","清溝村",4485,609,121.76196816,24.66378168,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,121.76196815406,24.6637816776338
176,"G08",1000208,"冬山鄉",371,"Lupu Vil.","鹿埔村",2654,388,121.7479731,24.65684292,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,121.747973100402,24.6568429173184
177,"G08",1000208,"冬山鄉",372,"De'an Vil.","得安村",1257,217,121.73715099,24.64730413,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,121.737150988372,24.6473041269276
178,"G08",1000208,"冬山鄉",373,"Guangxing Vil.","廣興村",2887,414,121.73779972,24.66377033,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,121.73779971352,24.6637703309673
179,"G08",1000208,"冬山鄉",374,"Guang'an Vil.","廣安村",1895,257,121.74537979,24.67634061,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,121.74537979399,24.6763406132813
180,"G08",1000208,"冬山鄉",375,"Kelin Vil.","柯林村",1976,233,121.73554483,24.6811284,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,121.73554483268,24.6811283982054
181,"G08",1000208,"冬山鄉",376,"Dajin Vil.","大進村",933,199,121.70958006,24.63625344,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,121.709580056897,24.6362534349179
182,"G07",1000209,"五結鄉",377,"Sanxing Vil.","三興村",2263,360,121.78086122,24.7050739,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,121.780861222247,24.705073894914
183,"G07",1000209,"五結鄉",378,"Erjie Vil.","二結村",2058,312,121.77204192,24.704479,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,121.772041925609,24.7044789962733
184,"G07",1000209,"五結鄉",379,"Zhen'an Vil.","鎮安村",2902,393,121.75808928,24.71129899,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,121.758089285421,24.7112989931666
185,"G07",1000209,"五結鄉",380,"Shangsi Vil.","上四村",1733,340,121.7675173,24.69873175,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,121.767517295262,24.6987317451177
186,"G07",1000209,"五結鄉",381,"Zhongxing Vil.","中興村",1468,221,121.77914844,24.69334475,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,121.77914843817,24.6933447491506
187,"G07",1000209,"五結鄉",382,"Sijie Vil.","四結村",2703,483,121.77019607,24.69097904,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,121.770196069052,24.6909790391621
188,"G07",1000209,"五結鄉",383,"Fuxing Vil.","福興村",2028,309,121.78780873,24.68214544,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,121.787808725387,24.682145444282
189,"G07",1000209,"五結鄉",384,"Wujie Vil.","五結村",4139,599,121.79169353,24.68975814,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,121.791693533905,24.6897581357894
190,"G07",1000209,"五結鄉",385,"Daji Vil.","大吉村",4100,521,121.79719185,24.70376432,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,121.797191850509,24.7037643160959
191,"G07",1000209,"五結鄉",386,"Xiehe Vil.","協和村",3728,473,121.81010987,24.67868448,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,121.810109868745,24.6786844747629
192,"G07",1000209,"五結鄉",387,"Xiaowei Vil.","孝威村",1710,295,121.81213751,24.69099951,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,121.812137511855,24.6909995091281
193,"G07",1000209,"五結鄉",388,"Jinzhong Vil.","錦眾村",1653,322,121.82438991,24.70430477,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,121.824389909563,24.7043047644564
194,"G07",1000209,"五結鄉",389,"Lize Vil.","利澤村",2291,354,121.81943826,24.66204813,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,121.81943826302,24.662048128269
195,"G07",1000209,"五結鄉",390,"Chengxing Vil.","成興村",3628,485,121.83353879,24.65574959,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,121.833538785746,24.6557495945249
196,"G07",1000209,"五結鄉",391,"Jixin Vil.","季新村",3239,476,121.82965696,24.68061847,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,121.8296569601,24.6806184687896
197,"G10",1000210,"三星鄉",392,"Yuanshan Vil.","員山村",229,58,121.59788046,24.64254318,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,121.597880457164,24.6425431770578
198,"G10",1000210,"三星鄉",393,"Tianshan Vil.","天山村",609,159,121.62255629,24.65070494,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,121.622556288991,24.6507049437898
199,"G10",1000210,"三星鄉",394,"Tianfu Vil.","天福村",851,208,121.60761023,24.66263277,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,121.607610225963,24.6626327663497
200,"G10",1000210,"三星鄉",395,"Shuangxian Vil.","雙賢村",658,162,121.63932254,24.66144707,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,121.639322535664,24.6614470662898
201,"G10",1000210,"三星鄉",396,"Renhe Vil.","人和村",505,126,121.63111337,24.67426778,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,121.631113366745,24.6742677810642
202,"G10",1000210,"三星鄉",397,"Yide Vil.","義德村",1374,273,121.64506151,24.65207481,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,121.645061508438,24.652074808238
203,"G10",1000210,"三星鄉",398,"Jiqing Vil.","集慶村",1339,285,121.65615027,24.65103244,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,121.656150269426,24.6510324387331
204,"G10",1000210,"三星鄉",399,"Yuemei Vil.","月眉村",1038,212,121.66048812,24.67047198,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,121.660488120499,24.6704719821827
205,"G10",1000210,"三星鄉",400,"Gongzhao Vil.","拱照村",1446,270,121.67570635,24.65358739,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,121.6757063517,24.6535873902035
206,"G10",1000210,"三星鄉",401,"Dayin Vil.","大隱村",4811,679,121.70852757,24.66232973,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,121.708527565364,24.662329726473
207,"G10",1000210,"三星鄉",402,"Xingjian Vil.","行健村",961,167,121.69265264,24.67443704,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,121.692652641665,24.6744370374372
208,"G10",1000210,"三星鄉",403,"Wande Vil.","萬德村",685,132,121.65424517,24.67986289,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,121.654245170357,24.6798628873751
209,"G10",1000210,"三星鄉",404,"Guilin Vil.","貴林村",548,87,121.66558182,24.69308046,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,121.665581821311,24.6930804633758
210,"G10",1000210,"三星鄉",405,"Wanfu Vil.","萬富村",807,181,121.67573674,24.68025195,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,121.675736742719,24.6802519447134
